stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,5.41,0,0,0,0,0,0
2dpf,10.71,0,0,0.63,0.48,0,0
3dpf,7.53,0,0,0,0.43,0,0
5dpf,4.5,0,0,0,0,0,0.38
10dpf,14.41,7.23,2.49,0,2.99,1.22,0
