stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
10hpf,8.79,0,0,0,0,0
12hpf,12.32,0,0,0,0,0
16hpf,1.8,0,0,0,0,0
19hpf,3.92,0,0,0,0,0
2dpf,41.12,0,5.02,0,0.6,1.59
3dpf,23.52,0,1.54,0,1.84,0
5dpf,40.91,0,0.76,0,0.89,0
10dpf,15.43,1.17,1.68,0.88,0,1.25
