stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.16,0,0,2.74,9.76,0,2.13,3.71
3dpf,1.69,0.42,0,0,4.61,0.37,0,0
5dpf,1.13,0,0,0.87,1.53,0,0,0
10dpf,0,0,0.5,0,0.41,0,0,0
