stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.42,0.54,2.41,2.46,1.43,3.05
3dpf,12.73,0,0.6,3.05,0.95,0
5dpf,0.52,0.65,0.65,2.92,0.94,3.21
10dpf,12,0,0,1.85,0,0.62
