stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,12.44
14hpf,2.28,0,0,0,0,0,0,0,56
16hpf,2.12,0,0,0,0,0,0,0,61.91
19hpf,3.42,0,0,0,0,0,0,0,29.74
24hpf,5.27,0,0,0,0,0.87,0,0,14.17
2dpf,64.89,6.09,2.95,15.37,38.38,6.62,0,2.35,182.43
3dpf,89.74,2.92,0.83,2.96,28.18,1.91,0,2.09,56.78
5dpf,36.7,12.94,5.6,2.2,28.99,39.66,0.72,2.7,142.99
10dpf,144.41,4.42,1.24,4.11,9.88,4.78,0,2.25,30.13
