stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,1.67,0,0,0,0,0
2dpf,2.04,1.35,2.36,1.27,0,0,0,3.17
3dpf,0.71,0.52,2.55,1.35,0.32,0,0.43,0.41
5dpf,2.97,2.81,12.66,10.11,1.57,0.86,0.95,4.4
10dpf,8.08,1.65,8.12,1.66,1.7,0,0,0.96
