stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,1.97,0,0,0,0,0,0,0
2dpf,0,0.67,0,0,0,0,0,0,0
3dpf,16.23,0,0,0,7.02,0,0,0,0
5dpf,139.18,18.37,2.49,2.34,13.92,1.43,0.87,2.84,7.57
10dpf,274.28,3.12,2.39,0,3.43,0.83,0,0.55,0
