stage,central_nervous_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.74,0,0.73,0.96,0,0
3dpf,28.28,0,3.06,0,0,0
5dpf,1.37,0.87,4.66,0,2.02,0.37
10dpf,10.17,0,0.73,0,0,0
