stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.63,11.2,5.2,10.96,2.96,1.83
3dpf,0.34,0,0.43,1.31,0,21.07,0,0
5dpf,1.51,0.55,2.36,18.09,0,19.71,1.2,0.94
10dpf,2.37,1.2,0,13.52,0,18.85,0,0
