stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,3.13,0.91,0,0.76,0.64,3.42
3dpf,21.42,0,0,0,0.62,3.74,0.83,2.01
5dpf,0.74,0.32,0.49,2.9,0.77,5.09,0.71,7.99
10dpf,20.16,0.42,1.84,0.69,0,3.33,1.42,3.1
