stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,35.55,0,0,0,0,0
2dpf,0,28.05,0.66,0,0.65,0,0.96
3dpf,1.74,20.1,0.41,0,0.44,0,0
5dpf,0.92,68.86,0,0.76,1.77,0.9,0.85
10dpf,3.41,56.83,0,0,2.62,1.22,0.92
