stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0,0.54,0,0,0.66
3dpf,1.78,0,0,0,1.72,0,0.29
5dpf,0.55,0,4.11,0,1.31,0.5,1.76
10dpf,0.5,0.86,0.42,1.05,1.22,0,0.57
