stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,1.76,0,0,0,0,0,0,0
19hpf,0,0,0,0,0,1.57,0,0
24hpf,0,0,0,0,0,0,0,0.9
2dpf,2.13,1.34,3.58,13.72,0.62,0.76,2.56,0
3dpf,20.35,0,0,2.01,0.89,0,0,0.32
5dpf,0.31,0.71,0,0.9,0,0,1.12,0.71
10dpf,7.15,0,0,0,0,0,0,0
