stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
14hpf,5.39,0,0,2.33,0,0,0,0,4.87
16hpf,9.79,0,0,1.71,2.27,1.62,0,0,22.37
19hpf,22.37,0,1.68,2.19,0,0,1.67,0,410.89
24hpf,3.47,0,0,2.89,0,0,0,0.86,70.75
2dpf,24.58,2,0,32.06,16.18,2.13,0,30.89,137.13
3dpf,18.35,0,0,3.86,7.68,0,0,7.28,35.54
5dpf,25.88,1.27,0,1.97,14.35,0,0,10.84,102.74
10dpf,4.8,0,0,0.52,2.69,0,0,0,2.04
