stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,1.9,0,0,0,0,0,0,0,0,0
14hpf,2.29,0,0,0,0,0,0,0,3.34,0
16hpf,1.68,0,0,0,2.07,0,0,0,1.98,0
19hpf,3.34,0,0,0,0,0,0,0,0,1.52
24hpf,11.2,0,0,0,1.7,5.43,1.06,0,0,3.99
2dpf,154.34,1.4,5.37,12.76,31.4,79.2,13.1,1.25,33.65,40.86
3dpf,305.35,2.77,2.03,6.08,4.5,72.54,2.74,0,3.73,7.93
5dpf,34.76,5.08,10.92,22.88,6.8,99.94,5.05,3.15,17.48,34.54
10dpf,124.1,7.4,12.44,10.24,3.15,48.15,6.68,0.57,6.15,11.35
