stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1204.82,0,0,0,70.09,0,0,11.3,0,177.22
12hpf,863.03,35.49,0,17.8,242.69,30.23,0,2.22,4.98,260.46
14hpf,61.22,8.65,0,22.29,53.85,9.9,0,0,0,134.26
16hpf,45.68,25.35,0,20.91,108.53,17.49,0,1.82,10.92,550.91
19hpf,94.09,0,0,4.59,50.71,19,0,0,0,277.07
24hpf,117.86,4.69,0.87,16.5,158.5,83.41,0.91,0,6.53,91.47
2dpf,209.31,2.37,7.76,57.23,410.34,1076.38,20.71,8.64,83.98,33.7
3dpf,360.63,1.5,3.38,9.63,61.82,1155.1,17.1,0,29.54,11.4
5dpf,82.09,5.13,6.23,23.01,21.08,558.83,25.59,29.6,34.48,59.04
10dpf,209.68,8.07,5.37,11.5,20.47,571.22,20.3,0.57,19.87,13
