stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,3966.08,38.09,43.1,0,763.63,58.08,0,68.96,2002.12,835.64
12hpf,5392.7,77.67,39,175.11,1168.35,234.3,16.37,163.58,3468.3,1156.98
14hpf,3309.85,20.87,242.8,128.29,750.06,342.88,55.9,18.39,1815.51,745.78
16hpf,3302.75,68.71,514.17,120.07,1158.2,473.51,129.58,60.55,2015.94,1049.36
19hpf,2218.6,10.59,115.22,16.83,360.68,202.69,63.23,4.21,478.79,228.41
24hpf,1224,13.35,122.52,10.95,207.88,147.04,27.61,0,486.03,82.6
2dpf,312.36,29.37,21.8,23.02,59.49,179.24,37.14,1.2,133.68,52.57
3dpf,368.37,41.57,14.62,5.95,7.36,104.79,14.58,0,38.6,25.62
5dpf,262.59,53.09,86.42,77.49,69.55,1043.74,67.63,32.54,277.98,407.78
10dpf,1145.37,403.95,107.2,126.23,92.84,1893.06,112.38,0,330.78,142.38
