stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,0,0,2.37,0,0,0,0
2dpf,0,0,0,20.61,0,0,0,0.5
3dpf,1.75,0,0,50.1,1.2,0.29,0,0.44
5dpf,1.04,0.56,0.39,87.94,0.79,0.75,2.1,1.02
10dpf,8.37,0,0.44,63.35,0,0.38,0,0.78
