stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,0,122.63
12hpf,0,0,0,0,0,0,0,4.98
14hpf,0,0,0,0,0,0,0,213.65
16hpf,0,0,0,0,0,0,0,10
19hpf,0,0,0,0,0,0,0,150.22
24hpf,0,0,0,0,0,0,0,27.34
2dpf,4.75,0,0,1.58,2.6,0.72,1.11,178.5
3dpf,4.38,0,0,0,2.93,0,0,21.75
5dpf,1.7,0.37,0.95,0,3.66,0,0.66,36.11
10dpf,6.33,0,0,0,1.35,0,0.49,15.55
