stage,central_nervous_system,endoderm,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,21.81,0
2dpf,1.85,0,0,2.84,2.6,24.05,1.12
3dpf,1.75,0,0.34,0,0.44,1.53,0
5dpf,0.44,0,0,0,1.96,22.69,1.71
10dpf,0,2.59,0,0,0,9.92,0
