stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,5.79,0,0.64,0.62,6.3,1.18,3.29,5.24
3dpf,22.51,0.65,0,1.28,5.51,0,0.33,0.79
5dpf,1.55,0.97,1.47,0.81,12.62,0,1.54,2.39
10dpf,17.03,0,0,0,2.1,0,0,1.55
