stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,1.75,0,0,0,0,0,0
24hpf,0.9,0,0,0,0,0,0
2dpf,9.05,2.16,0,0,0.8,0,0
3dpf,17.04,0,0,0,1.06,0,0.33
5dpf,2.14,0,0.34,0.77,1.04,0,0.95
10dpf,8.72,0,0.43,0,1.12,0.51,0
