stage,central_nervous_system,endoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,0.31,1.06,0.45,0,0
5dpf,0.56,0.8,0.96,0.52,1.25
10dpf,0,6.35,0,0,0
