stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
10hpf,0,0,0,11.24,0,0,0,0
12hpf,1.78,0,0,1.77,0,0,0,0
16hpf,0,0,0,0,0,0,1.75,0
2dpf,3.23,0,0.5,1.89,2.63,0.53,3.38,0
3dpf,2.39,0,0,1.36,1.56,0,0,0.35
5dpf,2.02,1.65,0,1.71,8.92,1.51,2.37,4.48
10dpf,14.86,0.41,2.25,0,9.23,1.8,0,0
