stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.37,0,1.02,2.41,0.5,1.68,0.63,1.25
3dpf,5.33,0.29,0,0,3.12,0,0.29,0
5dpf,1.21,1.93,1.01,0,0.52,0.49,0.34,0
10dpf,3.63,0.82,0.4,0,0.65,0,0,0
