stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.67,0,2.43,0.61,0,0,0.6,6.31
3dpf,2.45,0,0,0,0.62,3.95,0,0
5dpf,0.44,1.05,4.85,0.45,0.89,0.8,1.59,3.77
10dpf,4.28,0.41,3.41,0,0,2.19,0,0
