stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1462.53,0,12.49,0,130.33,25.26,0,60.73,467.9,264.24
12hpf,1041.3,13.71,14.84,24.84,194.22,32.05,1.99,38.26,518.01,190.61
14hpf,290.11,3.79,18.47,22.48,47.11,30.54,2.29,2.39,126,35.13
16hpf,420.88,12.73,79.4,22.5,173.7,70.8,14.55,9.11,254.66,126.97
19hpf,753.51,3.2,32.13,11.98,107.34,56.94,21.15,1.76,177.19,97.83
24hpf,293.26,8.49,36.74,2.92,88.9,44.21,4.92,0,118.97,33.94
2dpf,252.06,10.31,23.94,19.34,76.22,145.34,25.04,2.9,85.29,47.35
3dpf,442.66,8.1,12.25,6.2,6.66,145.92,14.42,0,26.82,22.06
5dpf,126.31,12.81,46.79,38.45,29.23,537.56,31.24,22.41,142.93,256.19
10dpf,390.59,34.59,41.29,42.13,27.03,632,22.28,1.04,152.71,63.58
