stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,5.75,0,0,0,0.49,2.04,0,3.53,49.94
3dpf,4.01,0,0,0,0,0.52,0,0,13.71
5dpf,2.4,5.77,1.41,1.14,0,4.16,0.51,0.89,85.12
10dpf,13.64,4.22,1.55,0.81,1.53,2.56,0,0.77,15.09
