stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.05,0,2.46,0,0
3dpf,105.08,0,0.85,0,0
5dpf,25.24,0,2.39,0.41,0.49
10dpf,82.75,0.62,0.6,0,0
