stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,3.3,0,0,0,0,1.57,0
3dpf,0.45,0.86,0.83,0,0.33,0,0
5dpf,1.17,7.98,2.48,0.95,1.16,0.4,0.31
10dpf,0,10.6,0,0,0,0,0
