stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,0.37,0,0,0,0,0,0,0
5dpf,0.72,0.78,91.26,1.74,0,4.21,0.3,4.12
10dpf,11.96,0,182.61,1.04,0.88,0.63,0.86,0
