stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
12hpf,1.96,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,1.34
2dpf,0,0,0,0,0,0,0,0.93
3dpf,2.69,0,0,0,0,2.29,0,13.02
5dpf,1.76,0,1.31,4.95,0.51,3.14,0.56,47.91
10dpf,9.09,4.81,1.45,5.55,0,2.58,0,26.46
