stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,56.7,0,0,0,9.19,0,0,0,8.77,45.39
12hpf,25.56,10.14,0,4.68,2.98,0,0,3.88,4.57,10.55
14hpf,33.16,0,7.27,6.1,2.47,0,0,0,14.73,4.78
16hpf,30.63,4.12,22.21,1.65,14.39,1.65,2.7,0,23.87,17.56
19hpf,78.29,3.82,4.41,7.14,15.18,3.37,3.48,0,3.03,13.7
24hpf,79.15,5.65,9.61,14.77,18.24,7.06,5.73,0,43.61,9.26
2dpf,293.35,4.68,39.02,73.63,113.64,274.58,33.37,4.22,85.24,145.28
3dpf,806.91,11.58,21.2,19.54,29.92,324.97,10.05,0,23.59,79.54
5dpf,171.36,30.9,99.69,103.17,59.42,597.22,40.49,23.64,76.81,345.97
10dpf,868.2,56.92,75.7,98.08,54.62,595.89,44.82,0.38,82.64,89.3
