stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,0,1.74
2dpf,0,0,2.33,0,0,0.62,0.8,89.33
3dpf,0.75,1.66,0,0,0,8.4,0,16.42
5dpf,0,0.81,1.78,1.14,0.7,29.92,0.5,93.42
10dpf,1.28,2.38,2.03,0,0,1.79,0,6.19
