stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.93,0,0,0,0,0,0,0
2dpf,4.66,0,2.71,0.49,0,1.44,2.16,1.77
3dpf,112.52,0.4,0,0.92,2.6,0,0,1.39
5dpf,1.7,0,1.34,0,2,0,1.78,6.4
10dpf,57.28,0,1.31,0,8.16,0,0.64,6.22
