stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
3dpf,1.79,0,0,0.53,0,0
5dpf,0,0,0,0,0.5,1.65
10dpf,4.18,1.4,1.03,0.67,0,0
