stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,1.57,0,0,0,0,0
24hpf,0.92,0,0,3.55,0,0.85,0,0,0
2dpf,6.3,0,4.44,6.17,6.29,15.26,3.89,2.62,16.22
3dpf,17.22,0,0,0.76,0,2.77,0,0,0.89
5dpf,5.44,2.09,1.73,7.8,1.11,12.1,1.35,1.35,2.88
10dpf,246.01,0.95,1.06,3.58,0,8.04,3.57,1.44,1
