stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,3.6,0,0,0.48,0.5,0,0,0
3dpf,46.59,1.94,0,0,7.74,0.73,0,0
5dpf,2.22,0,0,0,4.05,0,0,0.73
10dpf,18.27,0,0.87,0.49,8.18,0.97,1.54,0
