stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.66,0
24hpf,0.83,0,0,0,0.88,0,0,0
2dpf,3.39,0,0,2.77,2.87,0.59,0,0
3dpf,12.25,0.43,0,1.78,1.2,1.41,0,0
5dpf,3.4,0,0.99,0,4.95,4.65,1.14,0
10dpf,9.89,0.63,0,0,1.96,0.7,0.48,0.52
