stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,2.83,2.68,0,3.1,0,0,0
16hpf,4.61,36.72,3.76,0,0,1.74,2.45
19hpf,0,2.47,0,0,0,0,0
24hpf,0,0,0,0,0.85,0,0
2dpf,0.65,0,0,0,0,0,0
3dpf,0.44,0,0,0,0,0,0
5dpf,0,0,0,0,1.51,0,0
10dpf,0,0,0,0,0.39,0,0
