stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.14,0,0,0,0,2.61
3dpf,3.48,0.75,0,2.26,0.59,0.34
5dpf,2.2,0,0.32,1.28,0,0.39
10dpf,3.3,0.67,0,2.33,0,0
