stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,periderm
16hpf,0,0,9.73,0,0,0
19hpf,0,0,0,8.21,0,0
24hpf,0,0,0,4.85,0,0
2dpf,0,0,1.25,0,0,0
3dpf,0,0,0,2.36,0,0
5dpf,0.35,0.3,3.67,1.16,0,0.35
10dpf,1.42,0,17.91,0,0.57,0
