stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,27.32,42.04,0,0,63.66,0,0,31.08,11.55,23.89
12hpf,139.63,137.06,0,3.97,62.44,13.61,0,55.15,132.6,75.34
14hpf,96.24,6.06,24.3,13.33,26.46,5.09,0,12.36,80.89,14.94
16hpf,139.58,21.91,75.69,24.06,38.79,35.8,3.56,26.8,118.1,39.33
19hpf,243.16,2.54,6.26,5.59,6.59,9.02,4.65,3.12,13.44,32.68
24hpf,246.24,1.82,13.53,8.41,29.15,22.33,8.69,3.47,59.67,30.35
2dpf,811.92,17.29,47.71,83.19,187.1,470.58,57.43,36.72,103.66,162.28
3dpf,1936,21.78,18.83,65.94,22.4,420.74,17.16,0.83,29.89,57.72
5dpf,349.98,113.68,54.6,237.84,25.74,577.53,73.52,57.33,59.79,316.86
10dpf,1816.78,103.06,43.55,180.06,25.17,457.88,41.65,0.42,49.6,75.69
