stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.76,1.6,4.13,0,0.57
3dpf,0,0,1.03,0.46,0
5dpf,0.96,0,0,0,0
10dpf,0,0,1.68,0,0.37
