stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,1.86,0,0,0,0,1.68
19hpf,0,0,0,4.17,0,0,0,0,0
24hpf,0,0,0,10.7,0,4.17,0,0,0
2dpf,1.92,0,0.95,6.53,18.27,30.39,0,8.7,1.28
3dpf,5.45,3.76,0,2.86,23.11,0,0,1.99,0
5dpf,9.76,1.58,0,5.95,45.95,13.72,0.3,6.46,0.87
10dpf,17.48,2.92,0,0,16.7,3.06,0,1.79,0
