stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,1.63
24hpf,0,0,0,0,0.85
2dpf,0,0,0,0,0.96
3dpf,10.96,0,0,0,3.5
5dpf,1,0.31,3.97,0,15.5
10dpf,85.67,1.44,1.86,0.84,3.77
