stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.16,0,0.55,0
3dpf,14.41,1.43,0,0
5dpf,2.73,1.93,0,1.78
10dpf,9.64,0,0,0
