stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,26.66,0,0,0,0,0,0
14hpf,0,0,0,0,0,0,0,2.82
16hpf,0,24.15,0,0,0,0,0,0
19hpf,0,0,0,0,0,0,0,1.66
24hpf,0,8.5,0,0,0,0,0.82,0
2dpf,1.16,0,1.66,0,0,0.61,0,0.5
3dpf,0.32,0,0,0.33,0,0,0,0
10dpf,0.7,0.89,0,0,0.39,0,0,0
