stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,7.02,0.9,0.52,0,0
3dpf,4.87,0.59,0,0.94,0
5dpf,10.16,0.63,0.46,2.62,0.47
10dpf,13.31,0,0,0,0
