stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0.93,0,0,0,0,0,0,0,0
2dpf,0.86,0,1,3.51,1.06,0.52,0,1.18,0.63
3dpf,11.35,0.32,0.8,0.36,2.31,0.68,0,0,0.38
5dpf,4.54,0.92,4.52,1.05,2.18,0,0.9,1.2,2.75
10dpf,7.41,0,3.59,0,6.31,0,0,1.54,0
