stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
10hpf,257.05,101.67,0,961.28,0,0,4492.7,2676.55
12hpf,78.61,251.53,2.87,330.7,0,1.84,2130.17,122.13
14hpf,6.1,94.92,0,57.29,0,0,2146.18,632.3
16hpf,17.29,8.53,0,2.8,0,0,151.86,9.25
19hpf,0,0,0,0,0,0,21.83,1.8
24hpf,0,0,0,0,0,0,3.88,0
3dpf,3.47,0,0,0,0,0,0,0
5dpf,0,0,0,0,0.35,0,0,0
10dpf,0.54,0,0,0,0,0,0,0
