stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0.93,7.19,0,0
2dpf,2.94,0,2.15,4.41,0,0.75
3dpf,5.38,0.53,0.42,5.55,0,0
5dpf,8.82,0,1.02,5.34,0.37,0.61
10dpf,7.17,0,1.01,9.12,1.43,0.43
