stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,3.09,0,0,4.18,4.14,2.88,0,0,3.67
16hpf,3.69,0,0,0,3.82,1.75,0,0,0
24hpf,0,1.31,0,0,0,0,0,2.56,3.72
2dpf,0.92,0,0,0,0.9,4.1,0,0,0
3dpf,2.58,0,0.94,0.55,1.75,0,0.4,0,0.3
5dpf,0.47,0.36,1.87,0,1.84,4.6,0,2.57,1.58
10dpf,7.25,0.44,0,1.33,0,0.63,0,0,0
