stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,5.7,0,4.31,1.99,2.2,0.53,2.01,14.67
3dpf,0.57,0,0,0,1.8,0,0,0
5dpf,0,0.6,0,0,0.86,0,0,0.85
10dpf,0.96,0.92,0.83,0,0,0,0,0
