stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.56,1.18,0.52,0,0
3dpf,0.31,0,0.7,0,0.33
5dpf,0,0.34,2.64,0,0.46
10dpf,0,0,0,0.45,0
