stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,19.04,0,1.87,1.78,8.51,0,0,3.07,12.12
3dpf,35.34,0,0.59,1.17,9.46,0,0,1.23,1.72
5dpf,12.04,0,2.41,1.89,21.45,1.14,1.3,1.43,23.57
10dpf,51.8,0.65,3.57,1.08,21.96,0,0,1.56,3.33
