stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,0,0,19.82
16hpf,11.92,0,0,0,0,0,0,0,55.05
19hpf,7.3,0,0,0,0,0,0,0,128.35
24hpf,9.69,0,0,0,0,0,0,0.85,56.36
2dpf,70.2,3.08,1.22,0,7.17,22.25,1.77,2.68,203.71
3dpf,12.59,0,1.56,0,0,11.44,0.52,0.46,38.3
5dpf,20.47,1.28,0.78,1.04,0,8.76,1.64,1.6,155
10dpf,20.05,3.76,0,0,0,1.13,0,1.38,22.54
