stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.8,0,0,0,0,0,0,0
19hpf,7.85,0,0,0,0,0,0,0
24hpf,7.35,0,0,0,0,0,0,0
2dpf,104.7,0,12,1.02,5.51,5.82,0,2.46
3dpf,25.36,0,5.68,0,0.69,0.33,0,0.37
5dpf,56.65,0,3.26,0,0.33,0,1.64,2.07
10dpf,12.06,3.83,8.15,0.45,0,0,0,0.53
