stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,1.68,0,0,0,0,0,0
2dpf,13,0,1.43,0.5,0,1.48,1.89
3dpf,67.92,0.53,0,0.64,0,0,0
5dpf,0,0,0,1.78,0.59,0,2.09
10dpf,23.6,0,0,1.86,1.54,0,0
