stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,2.03,0
24hpf,0,0,0,0,0,0.9,0,0,0
2dpf,16.84,0,0,3.59,7.58,0,0,7.04,1.84
3dpf,103.32,0,0,0,17.78,0,0,0.31,0.41
5dpf,12.47,1.61,0.92,3.4,50.57,2.17,0.65,3.91,3.71
10dpf,64.12,1.1,1.49,0,24.85,0,0.9,1.79,1.46
