stage,central_nervous_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.22,1.44,0,0
3dpf,1.19,0,0.84,0,0
5dpf,0,0,0,0,0.84
10dpf,0.81,0,0,0.4,0
