stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
12hpf,0,0,0,2.34,0,0,0
16hpf,0,0,0,1.81,3.47,0,0
19hpf,3.27,0,0,0,0,1.61,7.94
24hpf,0,0.92,0,0,0,0,0
2dpf,0,0,0,0.9,0,0,0
3dpf,0.49,0,0.78,1.71,2.38,0,2.05
5dpf,0,0,0,0,2.44,0,0.87
10dpf,0,0.63,0,0.66,0,0,0
