stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0.79,0,0,0.57,0.74,0.56
3dpf,0.84,0,0,0.29,0,0
5dpf,1.01,0.86,0,1.41,0.7,0.8
10dpf,1.11,0,0.5,0,0,3.03
