stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,9.13
2dpf,2.96,3.33,1.36,0,0,0,0.52
3dpf,5.53,0,0,0.99,0,0,0
5dpf,0.63,8.84,0.32,2.47,0,0,0.5
10dpf,12.36,0,0,1.03,0.93,0.41,2.07
